label,timestamp,S0_405nm,S0_425nm,S0_450nm,S0_475nm,S0_515nm,S0_550nm,S0_555nm,S0_600nm,S0_640nm,S0_690nm,S0_745nm,S0_855nm,S1_405nm,S1_425nm,S1_450nm,S1_475nm,S1_515nm,S1_550nm,S1_555nm,S1_600nm,S1_640nm,S1_690nm,S1_745nm,S1_855nm,S2_405nm,S2_425nm,S2_450nm,S2_475nm,S2_515nm,S2_550nm,S2_555nm,S2_600nm,S2_640nm,S2_690nm,S2_745nm,S2_855nm,S3_405nm,S3_425nm,S3_450nm,S3_475nm,S3_515nm,S3_550nm,S3_555nm,S3_600nm,S3_640nm,S3_690nm,S3_745nm,S3_855nm,S4_405nm,S4_425nm,S4_450nm,S4_475nm,S4_515nm,S4_550nm,S4_555nm,S4_600nm,S4_640nm,S4_690nm,S4_745nm,S4_855nm,S5_405nm,S5_425nm,S5_450nm,S5_475nm,S5_515nm,S5_550nm,S5_555nm,S5_600nm,S5_640nm,S5_690nm,S5_745nm,S5_855nm,S6_405nm,S6_425nm,S6_450nm,S6_475nm,S6_515nm,S6_550nm,S6_555nm,S6_600nm,S6_640nm,S6_690nm,S6_745nm,S6_855nm,S7_405nm,S7_425nm,S7_450nm,S7_475nm,S7_515nm,S7_550nm,S7_555nm,S7_600nm,S7_640nm,S7_690nm,S7_745nm,S7_855nm,AVG_405nm,AVG_425nm,AVG_450nm,AVG_475nm,AVG_515nm,AVG_550nm,AVG_555nm,AVG_600nm,AVG_640nm,AVG_690nm,AVG_745nm,AVG_855nm
Asphalt_0cm_S11,2026-04-25T10:00:48.726371,2,6,54,74,73,26,94,84,76,49,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,151,142,139,87,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,2,2.12,7.62,56.75,70.12,70.25,27.0,96.0,88.62,83.38,52.5,6.12,3.38
Asphalt_0cm_S11,2026-04-25T10:00:48.823494,2,6,54,74,73,26,94,84,76,49,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,151,142,139,87,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,68,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.62,56.75,70.12,70.25,27.0,96.0,88.62,83.5,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:48.912360,2,6,55,74,73,26,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,87,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,68,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.25,27.0,96.12,88.62,83.5,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.011230,2,6,54,74,73,25,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,87,10,6,3,12,84,96,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.75,70.0,70.25,26.88,96.12,88.75,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.089838,2,6,54,74,73,25,94,84,76,49,6,3,2,6,51,58,57,22,78,70,65,41,5,3,2,9,65,76,80,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.62,56.88,70.12,70.12,26.88,96.0,88.62,83.38,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.168375,2,6,54,73,73,26,94,84,76,49,6,3,2,6,51,58,57,22,78,70,65,41,5,3,2,9,65,76,80,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.88,70.0,70.12,27.12,96.0,88.62,83.38,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.264764,2,6,54,73,73,26,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,100,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.0,70.25,27.12,95.88,88.5,83.38,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.345397,2,6,55,74,73,26,94,84,77,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,100,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,5,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.88,70.12,70.25,27.12,95.88,88.5,83.5,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.440127,2,6,55,74,73,26,94,84,77,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,80,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,47,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,5,41,48,52,20,74,68,62,41,5,3,2.12,7.62,57.0,70.12,70.12,27.12,96.0,88.75,83.5,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.517566,2,6,55,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,80,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,47,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,57.0,70.12,70.12,27.12,96.0,88.75,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.595900,2,6,55,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,96,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.0,70.25,27.0,96.0,88.62,83.38,52.38,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.693264,2,6,54,74,73,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,96,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.0,70.25,27.0,96.0,88.62,83.38,52.38,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.771750,2,6,54,74,73,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.25,27.12,96.0,88.62,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.856382,2,6,54,74,72,25,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.12,27.0,96.0,88.62,83.38,52.62,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:49.947174,2,6,54,74,72,25,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.12,27.0,96.12,88.62,83.38,52.62,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.030025,2,6,54,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,5,41,47,52,20,74,68,62,41,5,3,2.12,7.62,56.75,70.0,70.25,27.12,96.12,88.62,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.109117,2,6,54,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,87,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,5,41,47,52,20,74,68,62,41,5,3,2.12,7.62,56.75,70.0,70.25,27.12,96.12,88.75,83.38,52.38,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.201936,2,6,54,74,73,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,87,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,2,2.12,7.75,56.88,70.12,70.25,27.12,96.12,88.75,83.38,52.38,6.12,3.38
Asphalt_0cm_S11,2026-04-25T10:00:50.278906,2,6,54,74,73,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,43,151,142,138,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.25,27.25,96.0,88.88,83.25,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.361735,2,6,54,74,72,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,43,151,142,138,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.12,70.12,27.25,96.0,88.88,83.25,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.455803,2,6,54,74,72,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.12,70.12,27.0,96.12,88.75,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.536161,2,6,54,74,72,25,93,84,77,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.12,70.12,26.88,95.88,88.75,83.5,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.617103,2,6,54,74,72,25,93,84,77,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,96,100,39,138,127,117,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.0,70.12,26.88,95.88,88.75,83.38,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.707321,2,6,55,74,73,26,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,151,142,139,88,11,6,3,12,84,96,100,39,138,127,117,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.0,70.25,27.0,95.88,88.75,83.25,52.62,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.787105,2,6,55,74,73,26,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,151,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,5,3,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,2,2.12,7.75,56.88,70.12,70.25,27.0,95.88,88.88,83.38,52.62,6.38,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.870647,2,6,54,74,73,26,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,151,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,5,3,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,2,2.12,7.75,56.88,70.12,70.25,27.0,96.0,88.88,83.38,52.62,6.38,3.5
Asphalt_0cm_S11,2026-04-25T10:00:50.963950,2,6,54,74,73,26,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,1,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.25,27.0,96.12,88.62,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.047862,2,6,54,74,72,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,87,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,1,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.12,27.0,96.0,88.62,83.38,52.38,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.153943,2,6,54,74,72,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,87,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,1,6,46,59,56,21,77,72,67,44,5,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.12,26.88,96.0,88.62,83.38,52.5,6.38,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.242171,2,6,54,73,72,25,94,84,76,48,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,43,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,1,6,46,59,56,21,77,72,67,44,5,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.0,7.62,56.75,70.0,70.12,26.88,96.0,88.75,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.345845,2,6,55,74,73,25,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,43,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,5,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,57.0,70.12,70.25,27.12,96.0,88.75,83.38,52.62,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.428234,2,6,55,74,73,25,94,84,76,49,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,57.0,70.12,70.25,27.0,96.12,88.88,83.38,52.62,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.518807,2,6,54,74,72,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,73,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.12,27.12,96.0,88.88,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.610987,2,6,54,74,72,26,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,151,142,139,88,10,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.12,27.12,95.75,88.62,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.713339,2,6,55,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,87,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,57.0,70.12,70.25,27.12,95.88,88.62,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.795679,2,6,55,74,73,26,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,87,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,137,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,57.0,70.12,70.25,27.12,95.88,88.62,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.906315,2,6,55,74,73,26,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,100,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.25,27.12,96.0,88.62,83.38,52.62,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:51.986292,2,6,54,74,73,26,94,84,76,47,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,100,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.12,70.25,27.12,96.0,88.62,83.38,52.25,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.094431,2,6,54,74,73,26,94,84,76,47,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.75,70.12,70.25,27.0,96.0,88.62,83.38,52.38,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.175818,2,6,54,73,73,25,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.0,70.25,26.88,96.0,88.62,83.38,52.5,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.317588,2,6,54,73,73,25,94,84,76,48,6,3,2,7,51,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.0,70.25,27.0,96.12,88.62,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.401783,2,6,54,74,73,25,94,84,76,48,6,3,2,7,51,58,57,22,78,69,65,41,5,3,2,9,65,76,80,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,3,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.88,70.12,70.12,27.0,96.12,88.5,83.38,52.5,6.12,3.62
Asphalt_0cm_S11,2026-04-25T10:00:52.478948,2,6,55,74,72,25,94,84,76,49,6,3,2,7,51,58,57,22,78,69,65,41,5,3,2,9,65,76,80,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,126,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,3,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,57.0,70.12,70.0,27.0,96.12,88.5,83.38,52.62,6.12,3.62
Asphalt_0cm_S11,2026-04-25T10:00:52.581685,2,6,55,74,72,25,94,84,76,49,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,5,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.75,56.88,70.12,70.12,27.0,96.0,88.75,83.38,52.62,6.38,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.663607,2,6,55,74,73,26,94,84,76,48,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,5,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.88,70.12,70.25,27.12,96.0,88.75,83.38,52.5,6.38,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.744496,2,6,55,74,73,26,94,84,76,48,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.88,70.12,70.25,27.0,96.12,88.75,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.834962,2,6,54,74,72,26,94,84,76,48,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,109,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,10,6,3,12,84,97,100,39,138,127,118,73,9,5,2,6,46,59,56,22,77,72,67,44,4,2,1,4,28,42,36,14,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.75,70.12,70.12,27.0,96.12,88.75,83.38,52.5,6.12,3.5
Asphalt_0cm_S11,2026-04-25T10:00:52.917856,2,6,54,74,72,26,94,84,76,48,6,3,2,6,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,117,73,9,5,2,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,15,47,46,46,27,3,2,2,6,41,48,52,20,74,68,62,41,5,3,2.12,7.62,56.75,70.12,70.12,27.12,96.0,88.62,83.25,52.38,6.25,3.5
Asphalt_0cm_S11,2026-04-25T10:00:53.005369,2,6,54,74,72,25,94,84,76,48,6,3,2,7,50,58,57,22,78,70,65,41,5,3,2,9,65,76,81,31,108,101,94,58,7,4,3,12,86,107,107,42,152,142,139,88,11,6,3,12,84,97,100,39,138,126,117,73,9,5,2,6,46,59,56,22,77,72,67,43,4,2,1,4,28,42,36,15,47,46,46,27,3,2,1,6,41,48,52,20,74,68,62,41,5,3,2.0,7.75,56.75,70.12,70.12,27.0,96.0,88.62,83.25,52.38,6.25,3.5
